location,sample date,Oxygen saturation,Dissolved silicates,Benzo(k)fluoranthene,Hexachlorobenzene,PAHs,Benzo(b)fluoranthene,beta-Hexaxchlorocyclohexane,Chlorodinine,Methoxychlor,Carbonates,Chemical Oxygen Demand (Mn),Anthracene,Boron,Cyanides,Chromium,Metolachlor,Endosulfan (alpha),Inorganic nitrogen,Pyrene,Heptachloroepoxide,Biochemical Oxygen,Berilium,"p,p-DDE",Sodium,AOX,Total organic carbon,Nitrates,PCB 118,"Benzo(g,h,i)perylene",Acenaphthylene,Total dissolved salts,Orthophosphate-phosphorus,Calcium,Macrozoobenthos,Benzo(a)anthracene,Total extractable matter,Nickel,Alachlor,Pentachlorobenzene,Dieldrin,Methylosmoline,Barium,Chemical Oxygen Demand (Cr),Benzo(a)pyrene,Phenanthrene,PCB 180,Anionic active surfactants,Chrysene,Mercury,gamma-Hexachlorocyclohexane,Manganese,PCB 101,Dissolved organic carbon,Cadmium,Trifluralin,Endrin,Sulfides,Nitrites,Sulphates,Selenium,Simazine,Total phosphorus,Endosulfan (beta),"1,2,4-Trichlorobenzene",Arsenic,Iron,alpha-Hexachlorocyclohexane,Silica (SiO2),Total dissolved phosphorus,Fecal coliforms,PCB 153,Fluorene,PCB 138,Heptachlor,Copper,Tetrachloromethane,PCB 52,Magnesium,Bicarbonates,Total hardness,Zinc,"p,p-DDT",Dissolved oxygen,"Indeno(1,2,3-c,d)pyrene",Fluoranthene,Fecal streptococci ,Ammonium,Aldrin,Isodrin,"p,p-DDD",Chlorides,Acenaphthene,Atrazine,AGOC-3A,PCB 28,Potassium,"1,2,3-Trichlorobenzene",Lead,Cesium,Total nitrogen,Aluminium,Organic nitrogen,Water temperature,Petroleum hydrocarbons,Naphthalene,Total coliforms
Kohsoom,25-Jan-12,73,,,,,,,,,,4.92,,,,3.9,,,,,,3.7,,,26.6,,,1.8432,,,,320,0.083,59.6,,,,4.8,,,,,,10.4,,,,0,,0.18,,0.1231,,,0.32,,,,0.065,56.88,,,0.116,,,2.2,0.528,,,,0.11,,,,,11.8,,,12.4,187.88,4.01,18.3,,12.59,,,0.17,2.221,,,,32.97,,,,,4.1,,0.87,,,,,2,0,,7.9
Kohsoom,23-Feb-12,78.3,,,,,,,,,,5.82,,,,18,,,,,,4.6,,,27.4,,,2.1243,,,,345,0.09,64.2,,,,19.5,,,,,,12.7,,,,0,,0.12,,0.116,,,0.997,,,,0.085,63.4,,,0.127,,,2.3,0.587,,10.5,,1.7,,,,,32.8,,,14.2,212.3,4.39,33.9,,10.35,,,0.79,4.363,,,,33.69,,,,,5.4,,4.6,,,,,2.5,0,,49
Kohsoom,29-Mar-12,74.3,,,,,,,,,,7.04,,,,19.8,,,,,,5,,,31.6,,,2.27,,,,331,0.105,58.81,2.06,,,11.8,,,,,,16.8,,,,0,,0.244,,0.074,,,0,,,,0.07,54.29,,,0.147,,,0,0.327,,8.8,,1.4,,,,,22,,,11.76,206.18,3.92,47.2,,8.21,,,0.49,3.39,,,,40.1,,,,,5.7,,3.8,,6.87,,,9.5,0,,33
Kohsoom,27-Apr-12,64,,,,,,,,,,5.05,,,,15.1,,,,,,3.78,,,29.3,,,0.9347,,,,329,0.0667,62.91,,,,16.1,,,,,,11.2,,,,0,,0.43,,0.042,,,0,,,,0.059,47.36,,,0.117,,,0,0.445,,,,0.9,,,,,17.8,,,12.53,224.4,4.2,21.6,,6.18,,,0.27,3.6,,,,38.45,,,,,6.8,,4.6,,5.7,,,16,0,,13
Kohsoom,25-May-12,78.2,,,,,,,,,,4.6,,,,12.9,,,,,,3.4,,,25.4,,,1.001,,,,329,0.074,57.53,,,,52.5,,,,,,13.7,,,,0,,0.54,,0.048,,,0,,,,0.054,44.8,,,0.103,,,0,0.332,,9.3,,4.9,,,,,32,,,11.52,200.08,3.8,34.5,,6.91,,,2.4,2.658,,,,29,,,,,3.9,,7.8,,4.46,,,20,0,,790
Kohsoom,21-Jun-12,71,,,,,,,,,,5.95,,,,17.3,,,,,,4.46,,,26.4,,,1.17,,,,268,0.066,55.79,,,,4.1,,,,,,15.8,,,,0,,0.17,,0.061,,,0,,,,0.042,45.8,,,0.092,,,2.7,0.287,,7.7,,3.3,,,,,16.7,,,11.52,187.5,3.72,20.6,,5.66,,,0.79,2.31,,,,32.8,,,,,4.7,,2.6,,4.23,,,20,0,,790
Kohsoom,26-Jul-12,74.6,,,,,,,,,,6.72,,,,13.5,,,,,,5.1,,,27.6,,,0,,,,299,0.084,61.07,,,,4.9,,,,,,17.8,,,,0,,0.18,,0.057,,,0,,,,0.051,50.9,,,0.118,,,2.7,0.417,,10.3,,4.9,,,,,14.3,,,12.21,212.3,4.4,12.7,,5.82,,,1.4,1.81,,,,28.6,,,,,5.4,,3.7,,3.32,,,27.5,0,,240
Kohsoom,23-Aug-12,64,,,,,,,,,,4.8,,,,18,,,,,,3.7,,,25.3,,,1.075,,,,287,0.072,60.02,,,,12,,,,,,19.4,,,,0,,0.13,,0.039,,,0,,,,0.042,45.37,,,0.101,,,2.3,0.3071,,6.9,,4,,,,,10,,,12,208.62,4,25,,5.1,,,1.7,1.736,,,,27.12,,,,,4.7,,5.8,,3.42,,,26,0,,1100
Kohsoom,20-Sep-12,,,,,,,,,,,5.714,,,2.185,29,,,,,,3.27,,,,,,0.561,,,,328,0.021,54.42,,,,0,,,,,,14,,,,0,,,0,0,,,0,,,,0.012,47.7,,,0.253,,,,0.045,,,,3.4,,,,,0,,,6.12,,,0,0.0025,11.4,,,1.3,0.054,,,,39.06,,0,,,,,0,,,,,15.5,,,1700
Kohsoom,25-Oct-12,65,,,,,,,,,,,,,,17,,,,,,5.2,,,27.1,,,1.274,,,,307,0.099,64.05,,,,10,,,,,,16.5,,,,0,,0.45,,0.033,,,0,,,,0.045,49.8,,,0.139,,,3,0.234,,,,13,,,,,14,,,12.81,226.49,4.3,27,,6.34,,,1.3,1.962,,,,26.37,,,,,5.4,,5.8,,3.94,,,15,0,,340
Kohsoom,24-Nov-12,59.4,,,,,,,,,,5.12,,,,7.7,,,,,,5.1,,,28.4,,,1.224,,,,314,0.114,66.1,,,,5.2,,,,,,20.8,,,,0,,0.4,,0.0413,,,0,,,,0.053,43.83,,,0.16,,,2.6,0.2576,,,,7.9,,,,,8.6,,,13.22,233.75,4.4,21,,6.26,,,1.3,1.793,,,,31.15,,,,,6.1,,3.3,,3.68,,,11.5,0,,270
Kohsoom,15-Dec-12,85.1,,,,,,,,,,9.143,,,1.54,1.5,,,,,,7.2,,,23.8,,,1.695,,,,290,0.092,61.68,,,,2.7,,,,,,21.6,,,,0,,0.14,0,0.038,,,0,,,,0.042,47.83,,,0.128,,,0,0.231,,,,4.9,,,,,2.8,,,12.34,203.9,4.1,5.3,0.0025,10.66,,,0.49,0.325,,,,29.78,,0,,,4.8,,0.92,,3.29,,,4.5,0,,170
Kohsoom,25-Jan-13,82.68,13.8,,,,,,,,,6.97,,,,2.2,,,,,,4.67,,,57.6,26,5.514,1.2245,,,,373,0.11,55.28,,,,2,,,,,,19.5,,,,0.1,,0.26,0,0.0611,,,0,,,,0.052,48.27,,,0.154,,,1.2,0.3689,,,,3.3,,,,,4.3,,,11.06,181.29,,23,0,10.93,,,0.49,1.899,,,,88.89,,0,,,4.1,,1.2,,3.81,,,2.5,,,130
Kohsoom,22-Feb-13,91.6,14.2,,,,,,,,,4.8,,,,9.3,,,,,,3.7,,,29.1,23,5.096,1.579,,,,301,0.115,60.49,,,,3.1,,,,,,15.6,,,,0.1,,0.32,,0.056,,,0,,,,0.064,55.68,,,0.161,,,0,1.4466,,,,4.9,,,,,5.5,,,12.1,190.7,,10.5,,11.63,,,1.1,1.529,,,,36.52,,0,,,4.4,,5.9,,3.806,,,4.5,,,170
Kohsoom,15-Mar-13,47.35,13.2,,,,,,,,,5.05,,,,2.91,,,,,,4.14,,,26.8,30,5.294,0.799,,,,267,0.284,50.85,,,,1.6,,,,,,20.6,,,,0.1,,0.36,,0.0378,,,0,,,,0.085,49.17,,,0.397,,,0,2.5399,,,,1.7,,,,,2.4,,,10.17,160.3,,6.8,,5.17,,,1.1,1.213,,,,38.96,,0,,,3.2,,5.4,,2.516,,,10,,,130
Kohsoom,19-Apr-13,79.7,12.3,,,,,,,,,4.8,,,,2.4,,,,,,3.8,,,27.3,53,4.183,1.0203,,,,254,0.1175,47.31,2.2,,,2.7,,,,,,18.2,,,,0.1,,0.14,,0.0352,,,0,,,,0.0723,43.96,,,0.165,,,1.1,1.763,,,,1.4,,,,,4.9,,,9.46,149.2,,7,,8.5,,,1.7,0.8682,,,,32.78,,0,,,2.2,,1.9,,2.35,,,11,,,170
Kohsoom,23-May-13,71.91,14.1,,,,,,,,,4.16,,,,2.1,,,,,,3.2,,,26.3,44,3.973,0.933,,,,285,0.1854,55.51,,,,2.2,,,,,,17.7,,,,0.1,,0.13,0,0,,,0,,,,0.156,49.89,,,0.2595,,,1.2,0.7343,,,,3.4,,,,,2.9,,,11.1,179.2,,7.9,0,5.93,,,3.3,1.257,,,,32.07,,0,,,3.9,,1.3,,2.814,,,24,,,490
Kohsoom,27-Jun-13,85,13.6,,,,,,,,,9.92,,,,3.6,,,,,,3.53,,,24.7,26,4.601,0.662,,,,271,0.28,54.11,2.17,,,3.5,,,,,,19.2,,,,0.112,,0.11,0,0,,,0,,,,0.1091,43.81,,,0.35,,,1.9,0.4297,,,,2.4,,,,,4.1,,,10.82,174.6,,8.6,0,6.98,,,4.9,0.839,,,,32.18,,0,,,2.8,,1.7,,1.874,,,24,,,1300
Kohsoom,25-Jul-13,66,14.8,,,,,,,,,6.08,,,,7.5,,,,,,3.6,,,25.3,24,3.609,0.348,,,,254,0.2,47.04,,,,4.6,,,,,,17.4,,,,0.1,,,0,0,,,0,,,,0.099,46.7,,,0.28,,,2.4,0.6895,,,,3.4,,,,,6,,,9.41,151.8,,13,0,5.31,,,3.3,2.21,,,,31.15,,,,,3.1,,3.1,,3.19,,,25,,,2400
Kohsoom,22-Aug-13,97.9,16.3,,,,,,,,,9.66,,,,1.6,,,,,,4.1,,,18.6,31,5.928,0.488,,,,304,0.17,67.1,,,,1.9,,,,,,22.7,,,,0.1,,,0,0,,,0,,,,0.057,42.52,,,0.238,,,2.9,0.5763,,,,2.7,,,,,2.6,,,13.42,216.6,,5.2,0,7.76,,,1.7,3.435,,,,34.39,,0,,,2.3,,0.89,,4.463,,,26.5,,,33
Kohsoom,26-Sep-13,75.4,18.4,,,,,,,,,5.44,,,,1,,,,,,3.8,,,27.1,29,5.939,0.445,,,,370,0.606,75.83,,,,2.3,,,,,,21.8,,,,0.1,,,0,0,,,0,,,,0.052,57.91,,,0.836,,,2,0.7956,,,,3.3,,,,,2.5,,,15.17,244.7,,23,0,6.16,,,0.34,4.108,,,,49.18,,0,,,2.6,,0.78,,5.52,,,24.6,,,240
Kohsoom,24-Oct-13,,18.7,,,,,,,,,6.08,,,,0,,,,,,4.2,,,25.6,32,7.351,0.675,,,,375,0.464,77.19,,,,4,,,,,,23.7,,,,0,,,0,0.1967,,,0,,,,0.071,55.51,,,0.64,,,2.2,0.7156,,,,,,,,,1.5,,,15.44,249.12,,7.9,0,6.06,,,,4.705,,,,51.854,,0,,,3.2,,0.57,,6.059,,,12,,,
Kohsoom,21-Nov-13,,17.9,,,,,,,,,6.4,,,,0,,,,,,5.1,,,34.3,30,6.155,0.815,,,,366,0.226,67.1,,,,3.1,,,,,,25.2,,,,0,,0.13,0,0.0385,,,0,,,,0.087,69.5,,,0.314,,,1.6,0.6823,,,,,,,,,1.4,,,13.42,216.55,,5.6,0,10.35,,,,3.387,,,,49.483,,0,,,4.8,,0,,5.146,,,6,,,
Kohsoom,12-Dec-13,,17.2,,,,,,,,,5.63,,,,2.8,,,,,,4.8,,,30.8,33,6.826,1.248,,,,383,1.75,74.52,,,,4.6,,,,,,21.4,,,,0,,,0,0.0484,,,0,,,,0.056,50.16,,,2.44,,,1.6,0.7151,,,,,,,,,2,,,14.9,240.52,,5.8,0,8.43,,,,5.3,,,,59.726,,0,,,4.1,,0.4,,7.868,,,8.5,,,
Kohsoom,23-Jan-14,68,,,,,,,,,,6.08,,,,1.1,,,,,,3.9,,,32.3,,6.044,1.884,,,,398,0.287,77.72,,,,3,,,,,,24.6,,,,0.11,,,0,,,,0,,,,0.095,64.607,,,0.396,,,0,,,,,,,,,,1.9,,,15.54,250.83,320.62,7,0,8.37,,,,3.663,,,,52.773,,0.097,,,5.4,,0,,6.407,,,5,,,
Kohsoom,26-Jan-14,,,,,,,,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293,,,,,,,,,,,,
Kohsoom,23-Feb-14,,,,,,,,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285,,,,,,,,,,,,
Kohsoom,28-Feb-14,87.84,,,,,,,,,,4.84,,,,2.1,,,,,,4.2,,,28.4,,5.209,0.593,,,,288,0.1,54.58,,,,4.7,,,,,,46.27,,,,0.52,,,0,,,,0,,,,0.031,59.86,,,0.15,,,0,,,,,,,,,,2.5,,,10.92,176.17,284.753,9.5,0,11.93,,,,0.366,,,,29.289,,1.04,,,3.3,,1.1,,1.188,,,1.5,,,
Kohsoom,23-Mar-14,,,,,,,,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.279,,,,,,,,,,,,
Kohsoom,26-Mar-14,81.36,,,,,,,,,,6.91,,,,1.5,,,,,,5.2,,,33.5,,6.125,0.631,,,,430,0.119,91.36,,,,5,,,,,,21.3,,,,0,,,0,,,,0,,,,0.092,59.17,,,0.166,,,1.2,,,,,,,,,,2.9,,,18.27,294.87,362.283,4.9,0,8.2,,,,1.033,,,,61.166,,0.672,,,4.1,,0.52,,2.107,,,13.5,,,
Kohsoom,23-Apr-14,89.6,,,,,,,,,,5.18,,,,0,,,,,,3.88,,,28.9,,5.415,0.554,,,,396,0.171,85.5,,,,4.6,,,,,,25.1,,,,0.161,,,0,,,,0,,,,0.064,60.961,,,0.237,,,1.4,,,,,,,,,,2.2,,,17.1,275.96,326.9,6.2,0,8.22,,,,2.418,,,,45.606,,0,,,3.5,,0.52,,3.643,,,18,,,
Kohsoom,26-May-14,,,,,,,,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.291,,,,,,,,,,,,
Kohsoom,28-May-14,77.03,2.27,,,,,,,,,6.84,,,,2.1,,,,,,6.3,,,25.6,,4.307,0.788,,,,330,0.199,67.55,,,,10,,,,,,30.3,,,,0.17,,,0,,,,0,,,,0.082,61.133,,,0.275,,,1.9,,,,,,,,,,6,,,13.51,218.01,236.799,3.4,0,7.01,,,,1.365,,,,34.014,,0,,,2.8,,0.85,,2.726,,,18.5,,,
Kohsoom,25-Jun-14,86.7,,,,,,,,,,8.83,,,,2.6,,,,,,5,,,18.8,,6.862,0.014,,,,337,1.054,74.6,,,,17,,,,,,37,,,,0,,,0,,,,0,,,,0.022,38.611,,,1.442,,,2.3,,,,,,,,,,6.1,,,14.92,240.77,245.8,9,0,6.57,,,,5.438,,,,46.904,,0,,,2.5,,1.8,,8.281,,,29.5,,,
Kohsoom,23-Jul-14,79,,,,,,,,,,6.4,,,,1.6,,,,,,4.5,,,26.8,,4.445,0.197,,,,325,0.312,60.65,,,,15,,,,,,24.6,,,,0,,,0,,,,0,,,,0.104,66.609,,,0.424,,,2.6,,,,,,,,,,5.9,,,12.13,195.75,210.488,3.7,0,6.12,,,,1.776,,,,38.669,,0,,,3.1,,0,,2.822,,,28,,,
Kohsoom,27-Jul-14,,,,,,,,0.215,,,,,,,,,,,,,,,,,,,0.214,,,,,0.0105,,,,,,,,,0.313,,,,,,,,,,,,,,,,,0.012,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,0.134,,,,,,,0.26,,,,,,4,,,,,,
Kohsoom,27-Aug-14,65.7,2.43,,,,,,,,,8.61,,,,1.6,,,,,,6.72,,,28.5,,6.087,0.169,,,,386,0.718,75.75,,,,31,,,,,,44.16,,,,0.233,,,0,,,,0,,,,0.085,67.642,,,0.976,,,3,,,,,,,,,,1.3,,,15.15,244.49,230.042,4.8,0,5.17,,,,6.327,,,,51.136,,0,,,3.8,,0,,7.551,,,26.5,,,
Kohsoom,31-Aug-14,73.19,,,,,,,0.235,,,6,,,,,,,,,,,,,,,,0.257,,,,,0.013,,,,,,,,,0.335,,,,,,,,,,,,,,,,,0.016,,,,0.065,,,,,,,,,,,,,,,,,,,,,7.2,,,,0.147,,,,93.93,,,0.955,,,,,,4,,,16.2,,,
Kohsoom,24-Sep-14,71.77,,,,,,,,,,7.36,,,,2,,,,,,5.5,,,28.1,,7.183,0.246,,,,351,0.447,65.51,,,,31,,,,,,46.08,,,,0.222,,,0,,,,0,,,,0.068,61.65,,,0.608,,,2.3,,,,,,,,,,4.4,,,13.1,211.43,208.821,3.5,0,6.18,,,,6.706,,,,52.775,,0,,,3.5,,0,,8.776,,,21.5,,,
Kohsoom,28-Sep-14,,,,,,,,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343,,,,,,,,,,,,
Kohsoom,26-Oct-14,,,,,,,,0.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.348,,,,,,,,,,,,
Kohsoom,29-Oct-14,75.3,,,,,,,,,,7.04,,,,1,,,,,,5.28,,,27.5,,7.243,0.169,,,,404,0.54,82.52,,,,3.1,,,,,,30.72,,,,,,,0,,,,0,,,,0.085,62.029,,,0.698,,,2,,,,,,,,,,2,,,16.5,266.33,255.985,13,0,7.2,,,,7.389,,,,56.853,,0,,,3.1,,0,,8.916,,,16,,,
Kohsoom,26-Nov-14,81.77,,,,,,,,,,7.68,,,,2.5,,,,,,5.76,,,32.6,,7.609,0.849,,,,421,0.53,85.22,,,,4.2,,,,,,31.26,,,,0.152,,,0,,,,0,,,,0.201,69.708,,,0.548,,,1,,,,,,,,,,2.8,,,17.04,275.05,263.984,10,0,8.93,,,,4.032,,,,53.801,,0,,,4.3,,0.62,,7.296,,,10,,,
Kohsoom,27-Nov-14,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.349,,,,,,,,,,,,
Kohsoom,17-Dec-14,76.29,,,,,,,,,,8.32,,,,1.4,,,,,,6.24,,,35.6,,8.41,2.228,,,,426,0.398,81.42,,,,3.7,,,,,,31.84,,,,0.221,,,0,,,,0,,,,0.131,63.669,,,0.542,,,0,,,,,,,,,,1.5,,,16.29,262.79,318.831,9.9,0,9.69,,,,6.091,,,,64.11,,,,,4.3,,0.42,,9.997,,,4,,,
Kohsoom,19-Dec-14,,,,,,,,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341,,,,,,,,,,,,
Kohsoom,28-Jan-15,69.9,,,,,,,,,,8,,,,,,,,,,6,,,36.8,,7.212,1.46,,,,456,0.2228,91.08,,,,,,,,,,35.64,,,,0.171,,,0,0.0491,,,,,,,0.0861,77.491,,,0.3033,,,,,,,0.2258,,,,,,,,,18.22,293.96,319.981,,0,9,,,,4.141,,,,57.96,,0,,,4.7,,,,6.354,,,3.5,0,,
Kohsoom,29-Jan-15,,,,,,,,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271,,,,,,,,,,,,
Kohsoom,25-Feb-15,87.13,,,,,,,,,,8.64,,,,,,,,,,6.5,,,32.6,,8.372,0.94,,,,427,0.178,89.38,,,,,,,,,,43.69,,,,0.1,,,0,0.0504,,,,,,,0.1258,53.072,,,0.2536,,,,,,,0.187,,,,,,,,,17.88,288.47,293.153,,0,9.75,,,,3.496,,,,65.964,,0,,,3.8,,,,5.386,,,9,0,,
Kohsoom,26-Feb-15,,,,,,,,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.401,,,,,,,,,,,,
Kohsoom,25-Mar-15,80.78,,,,,,,,,,9.28,,,,,,,,,,6.96,,,28.5,,3.289,0.656,,,,339,0.068,70.01,,,,,,,,,,64.26,,,,0.105,,,0,0.0743,,,,,,,0.095,53.648,,,0.0959,,,,,,,0.0783,,,,,,,,,14,225.94,228.9,,0,10.26,,,,1.0565,,,,41.534,,0,,,3.1,,,,2.961,,,4,0,,
Kohsoom,29-Mar-15,,,,,,,,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,
Kohsoom,22-Apr-15,88.8,,,,,,,,,,7.68,,,,,,,,,,5.8,,,36.8,,8.96,0.7735,,,,361,0.1086,67.55,,,,,,,,,,32.72,,,,0.118,,,,0.054,,,,,,,0.0921,67.632,,,0.1824,,,,,,,0.1306,,,,,,,,,13.51,218.01,267.984,,,8.96,,,,1.9215,,,,47.493,,,,,2.7,,,,3.084,,,13.5,0,,
Kohsoom,24-Apr-15,,,,,,,,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338,,,,,,,,,,,,
Kohsoom,28-May-15,,,,,,,,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.302,,,,,,,,,,,,
Kohsoom,29-May-15,98.96,,,,,,,,,,8.32,,,,,,,,,,6.24,,,26.3,,5.183,0.324,,,,289,0.2768,56.93,,,,,,,,,,53.31,,,,0.309,,,,0.0566,,,,,,,0.0614,49.904,,,0.3953,,,,,,,0.3108,,,,,,,,,11.39,183.73,267.984,,,8.59,,,,2.629,,,,34.57,,,,,2.1,,,,3.347,,,21,0,,
Kohsoom,25-Jun-15,79.9,,,,,,,0.221,,,6.08,,,,,,,,,,4.6,,,25.8,,6.213,0.616,,,,301,0.1931,60.9,,,,,,,,7.51,,49.34,,,,0.368,,,0,0.0695,,,,,,,0.1498,52.944,,,0.2761,,,,,,,0.2206,,,,,,,,,12.18,196.54,242.15,,0,6.48,,,,1.722,,,,32.224,,,0.3,,2.4,,,,2.608,,,25,0,,
Kohsoom,18-Jul-15,85,,,,,,,,,,6.4,,,,,,,,,,4.8,,,18.9,,4.955,0.341,,,,299,0.2644,67.42,,,,,,,,,,52.8,,,,0.395,,0,,0.0359,,,,,,,0.1265,40.368,,,0.3998,,,,,,,0.285,,,,,,,,,13.48,217.59,228.9,,,6.9,,,,1.8235,,,,32.382,,,,,2.2,,,,2.996,,,25.5,0,,
Kohsoom,30-Jul-15,,,,,,,,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317,,,,,,,,,,,,
Kohsoom,20-Aug-15,79.6,,,,,,,0.27,,,5.37,,,,0,,,,,,2.1,,,19,,2.864,0.54,,,,427.4,0.036,49.7,,,,2,,,,11.334,,10.16,,,,0.121,,0.06,0,0,,,0,,,,0.016,43.22,,,0.051,,,1.53,0.05,,,0.04,,,,,,7.97,,,19.46,158.6,203.632,52.73,0,6.4,,,,0.136,,,,167.01,,0,0.265,,3,,0.5,,1.16,,,26.7,0,,
Kohsoom,22-Aug-15,98,2,,,,,,,,,9.08,,,,,,,,,,6.8,,,19.5,,3.713,0.4395,,,,319,0.4909,68.17,,,,0,,,,,,45.84,,,,0,,0,0,0.048,,,0,,,,0.1115,48.344,,,0.674,,,,,,,0.57,,,,,,,,,13.63,220.03,228.704,5,0,7.73,,,,5.075,,,,36.521,,0,,,2.4,,0.5,,6.621,,,27,0,,
Kohsoom,19-Sep-15,79.01,,,,,,,,,,8.64,,,,0,,,,,,6,,,20.9,,5.588,0.356,,,,273,0.347,53.54,,,,2.03,,,,,,76.88,,,,0.447,,0,0,0.0418,,,0.22,,,,0.1539,47.048,,,0.4534,,,2.12,0.764,,,0.4072,,,,,,3.41,,,10.7,172.71,190.25,85.39,0,7.19,,,,2.686,,,,34.541,,0,,,2.8,,1.83,,3.56,,,18.5,0,,
Kohsoom,21-Sep-15,,,,,,,,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346,,,,,,,,,,,,
Kohsoom,24-Oct-15,82.58,,,,,,,,,,8.32,,,,,,,,,,6.2,,,18.4,,5.035,1.261,,,,305,0.1505,70.59,,,,,,,,,,87.8,,,,0.461,,,0,0.061,,,,,,,0.095,34.872,,,0.2075,,,,,,,0.176,,,,,,,,,14.12,227.84,242.15,,0,8.06,,,,0.4616,,,,32.742,,0,,,2.9,,,,2.228,,,15,0,,
Kohsoom,29-Oct-15,,,,,,,,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251,,,,,,,,,,,,
Kohsoom,14-Nov-15,75.24,,,,,,,,,,7.68,,,,,,,,,,5.8,,,27.6,,5.914,0.469,,,,343,0.2246,72.03,,,,,,,,,,69.62,,,,0.409,,,0,0.0685,,,,,,,0.0836,58.903,,,0.3076,,,2.404,,,,0.2479,,,,,,,,,14.41,232.47,231.986,36,0,7.57,,,,0.5784,,,,41.946,,0,,,2.7,,,,3.857,,,13.5,0,,
Kohsoom,26-Nov-15,,,,,,,,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.152,,,,,,,,,,,,
Kohsoom,12-Dec-15,90,,,,,,,,,,8,,,,,,,,,,6,,,25.4,,5.6,0.855,,,,368,0.2985,79.53,,,,,,,,,,62.33,,,,0.48,,,0,0.102,,,,,,,0.0353,52.408,,,0.3948,,,,,,,0.3298,,,,,,,,,15.91,256.69,343.046,,0,11.43,,,,3.342,,,,44.756,,0,,,2.4,,,,4.638,,,4,0,,
Kohsoom,23-Jan-16,67.59,,,,,,,,,,7.36,,,,,,,,,,5.5,,,23.2,,4.9,0.5395,,,,325,0.1944,70.58,,,,,,,,,,61.88,,,,0.465,,,0,,,,,,,,0.0701,47.576,,,0.2646,,,,,,,0.2274,,,,,,,,,14.02,226.37,235.241,,0,8.7,,,,1.9535,,,,39.053,,0,,,2.1,,,,3.766,,,3.5,0,,
